Role,Permission,Expected,Actual,Delta,Classification,Evidence
ADMIN,account.booking.read_own,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.lead.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.lead.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.opportunity.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.opportunity.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.quote.approve,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.quote.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.quote.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.sale.complete,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.sale.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,sales.sale.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,seller_public_profile.approve_alias,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,seller_public_profile.approve_brand,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,seller_public_profile.hide_identity,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,seller_public_profile.propose,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,seller_public_profile.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,seller_public_profile.request_changes,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,seller_public_profile.review,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,settings.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,settings.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,storefront.activate_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,storefront.create_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,storefront.entitlement.manage,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,storefront.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,storefront.update_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,support.case.assign,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,support.case.create,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,support.case.delete,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,support.case.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,support.case.update,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,support.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
MODERATOR,support.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,account.booking.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,account.document.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,account.order.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,account.payment.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,account.profile.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,account.profile.update,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,account.support.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,analytics.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,audit.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,booking.cancel,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,booking.confirm,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,booking.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,booking.request_change,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,booking.send_supplier,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.availability.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.category.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.category_schema.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.category_schema.read_active_for_product_edit,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.category_schema.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.media.delete_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.media.read_for_moderation,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.media.reorder_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.media.set_primary_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.media.update_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.media.upload_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.channels_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.create_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.publish,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.read_for_moderation,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.submit_moderation,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.update_own_draft,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.product.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.rate_plan.publish,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,catalog.service_unit.publish,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,communication.create,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,communication.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,communication.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,communication.write_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.activity.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.company.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.contact.write,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.customer.create_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.customer.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.customer.read_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.customer.update_own,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.customer.write,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.partner.read,GRANT,GRANT,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.partner.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,crm.supplier.write,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,dashboard.attention.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,dashboard.catalog.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,dashboard.channels.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,dashboard.customize,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,dashboard.executive.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
SALES_MANAGER,dashboard.financial.read,DENY,DENY,NONE,MATCH,RBAC-parity oracle: ROLE_PERMISSIONS[code] == DB RolePermission (migration-built + dev verified); runtime via SecurityService.permissionsOf(DB)
